theme,indicator_id,indicator_label,unit,source,bad_when,baseline_year,baseline_value_italy,latest_year,latest_value_italy,change_abs_since_baseline,change_pct_since_baseline,peer_latest_mean,gap_vs_peer_mean,bad_gap_vs_peer_mean,worsened_since_baseline,italy_worse_than_peer_avg,note,source_url
capitale_umano,SE.TER.ENRR,Iscrizione terziaria lorda,%,World Bank WDI,low,2001,53.4531898498535,2023,75.9496536254883,22.496463775634794,42.08628865522503,80.56961822509766,-4.619964599609361,4.619964599609361,False,True,,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SE.TER.ENRR?format=json&per_page=20000
